seqnames	start	end	width	strand	microglia_H3K27ac	neurons_H3K27ac	oligodendrocytes_H3K27ac	astrocytes_H3K27ac	microglia_atac	neurons_atac	oligodendrocytes_atac	astrocytes_atac	microglia_H3K4me3	neurons_H3K4me3	oligodendrocytes_H3K4me3	astrocytes_H3K4me3
chr12	40745955	40745955	1	*	0.0500000007450581	0.25	0.8299999833107	0.0799999982118607	0.490000009536743	0.349999994039536	0.180000007152557	4.55999994277954	0.119999997317791		0.280000001192093	
chr12	40746073	40746073	1	*	0.0500000007450581	0.0799999982118607	0.180000007152557	0.400000005960465	0.330000013113022	0.699999988079071	1.82000005245209	0.759999990463257	0.5			0.200000002980232
chr12	40747751	40747751	1	*	0.100000001490116		0.0900000035762787						0.119999997317791			
chr12	40747809	40747809	1	*	0.0500000007450581		0.0900000035762787			0.119999997317791	0.180000007152557	0.189999997615814	0.119999997317791	0.129999995231628		
chr12	40747929	40747929	1	*	0.25		0.140000000596046			0.230000004172325	0.180000007152557	0.189999997615814	0.119999997317791		0.649999976158142	
chr12	40748395	40748395	1	*	0.100000001490116	0.0799999982118607	0.46000000834465	0.159999996423721							0.180000007152557	0.200000002980232
chr12	40748547	40748547	1	*	0.0500000007450581		0.319999992847443	0.0799999982118607	0.159999996423721	0.819999992847443		1.13999998569489	0.119999997317791		0.0900000035762787	0.100000001490116
chr12	40749150	40749150	1	*	0.150000005960464	0.119999997317791	0.319999992847443	0.159999996423721	0.649999976158142	0.930000007152557		0.949999988079071	0.870000004768372		0.0900000035762787	0.100000001490116
chr12	40749179	40749179	1	*	0.300000011920929	0.159999996423721	0.280000001192093	0.159999996423721	0.490000009536743	0.699999988079071	0.550000011920929	0.379999995231628	0.620000004768372		0.0900000035762787	0.100000001490116
chr12	40749790	40749790	1	*	0.200000002980232	0.0799999982118607	0.180000007152557	0.0799999982118607	0.159999996423721		0.180000007152557		0.370000004768372		0.0900000035762787	0.200000002980232
chr12	40750195	40750195	1	*	0.150000005960464		0.0900000035762787		0.159999996423721	0.230000004172325	0.360000014305115	0.379999995231628	0.75			0.5
chr12	40750218	40750218	1	*	0.150000005960464		0.0900000035762787	0.159999996423721	0.159999996423721	0.5799999833107	0.180000007152557		0.75			0.400000005960465
chr12	40750471	40750471	1	*	0.100000001490116		0.0900000035762787		0.649999976158142	0.469999998807907	0.730000019073486		0.119999997317791		0.280000001192093	0.100000001490116
chr12	40750549	40750549	1	*	0.100000001490116	0.0799999982118607	0.180000007152557	0.0799999982118607		0.119999997317791		0.379999995231628	0.25		0.180000007152557	0.200000002980232
chr12	40750820	40750820	1	*	0.0500000007450581		0.140000000596046	0.0799999982118607			0.360000014305115		0.5			0.400000005960465
chr12	40750966	40750966	1	*	0.660000026226044		0.140000000596046	0.319999992847443		0.119999997317791			0.119999997317791			0.300000011920929
chr12	40750984	40750984	1	*	0.46000000834465		0.0900000035762787	0.560000002384186		0.230000004172325	0.180000007152557	0.189999997615814	0.119999997317791			0.5
chr12	40751374	40751374	1	*	0.150000005960464	0.0799999982118607	0.180000007152557		0.159999996423721	0.349999994039536	0.180000007152557		0.370000004768372	0.129999995231628		0.5
chr12	40751527	40751527	1	*	0.25	0.28999999165535	0.0900000035762787	0.0799999982118607	0.159999996423721	0.119999997317791	0.550000011920929		0.620000004768372			0.300000011920929
chr12	40751634	40751634	1	*	0.100000001490116		0.370000004768372		0.159999996423721	0.230000004172325	0.730000019073486	0.569999992847443	0.75		0.46000000834465	0.600000023841858
chr12	40751770	40751770	1	*	0.46000000834465	0.209999993443489	0.180000007152557		0.490000009536743	0.5799999833107	0.550000011920929	0.379999995231628	0.370000004768372		0.370000004768372	0.400000005960465
chr12	40751815	40751815	1	*	0.46000000834465	0.159999996423721	0.0900000035762787	0.0799999982118607		0.469999998807907	0.180000007152557	0.189999997615814	0.370000004768372		0.370000004768372	0.200000002980232
chr12	40751979	40751979	1	*	0.25	0.119999997317791	0.230000004172325	0.319999992847443		0.469999998807907	0.180000007152557					0.200000002980232
chr12	40752603	40752603	1	*	0.150000005960464	0.119999997317791	0.280000001192093	0.0799999982118607		0.119999997317791	0.360000014305115		0.119999997317791		0.180000007152557	0.400000005960465
chr12	40753013	40753013	1	*	0.509999990463257	0.0799999982118607	0.140000000596046	0.0799999982118607		0.469999998807907	0.360000014305115	0.379999995231628	0.119999997317791			0.200000002980232
chr12	40753303	40753303	1	*	0.0500000007450581	0.0799999982118607	0.140000000596046	0.159999996423721			0.360000014305115				0.280000001192093	0.100000001490116
chr12	40753774	40753774	1	*	0.0500000007450581	0.25	0.140000000596046		0.159999996423721	0.230000004172325	0.180000007152557		0.119999997317791	0.129999995231628		0.200000002980232
chr12	40753796	40753796	1	*	0.100000001490116	0.28999999165535	0.140000000596046		0.159999996423721	0.230000004172325			0.119999997317791	0.129999995231628		0.200000002980232
chr12	40754308	40754308	1	*	0.150000005960464	0.119999997317791	0.280000001192093	0.319999992847443	0.490000009536743	0.469999998807907	1.0900000333786		0.119999997317791		0.280000001192093	0.200000002980232
chr12	40754412	40754412	1	*	0.25		0.370000004768372	0.319999992847443		0.119999997317791	0.360000014305115		0.620000004768372			0.200000002980232
chr12	40754555	40754555	1	*	0.100000001490116	0.159999996423721	0.230000004172325	0.239999994635582		0.469999998807907	0.360000014305115		0.25	1.33000004291534	0.370000004768372	0.200000002980232
chr12	40754782	40754782	1	*	0.0500000007450581	0.159999996423721	0.180000007152557	0.319999992847443	0.330000013113022	0.230000004172325		0.189999997615814		0.129999995231628	0.550000011920929	0.709999978542328
chr12	40755215	40755215	1	*	0.300000011920929	0.0799999982118607	0.180000007152557	0.239999994635582	0.330000013113022	0.119999997317791	0.180000007152557	0.569999992847443	0.620000004768372	0.129999995231628	0.46000000834465	
chr12	40755289	40755289	1	*	0.150000005960464		0.180000007152557	0.319999992847443	0.819999992847443	0.349999994039536	0.730000019073486	0.189999997615814	1.24000000953674	0.270000010728836	0.740000009536743	
chr12	40755416	40755416	1	*	0.25	0.0799999982118607		0.319999992847443		0.119999997317791						0.100000001490116
chr12	40755476	40755476	1	*	0.25	0.119999997317791		0.400000005960465	0.159999996423721	0.469999998807907	0.360000014305115			0.129999995231628	0.0900000035762787	0.300000011920929
chr12	40756207	40756207	1	*	0.150000005960464	0.119999997317791	0.140000000596046	0.400000005960465		0.230000004172325	0.730000019073486	0.759999990463257	0.5		0.180000007152557	0.100000001490116
chr12	40756248	40756248	1	*	0.100000001490116	0.25	0.140000000596046	0.639999985694885			0.910000026226044	1.51999998092651	0.5		0.280000001192093	0.200000002980232
chr12	40756321	40756321	1	*	0.25	0.25	0.319999992847443	0.400000005960465		0.119999997317791	0.730000019073486	0.759999990463257			0.0900000035762787	0.300000011920929
chr12	40756472	40756472	1	*	0.300000011920929	0.209999993443489	0.230000004172325	0.400000005960465	0.159999996423721	0.119999997317791	1.45000004768372		0.5	0.129999995231628	0.0900000035762787	0.810000002384186
chr12	40756687	40756687	1	*	0.300000011920929			0.319999992847443	0.159999996423721	0.119999997317791			0.75	0.400000005960465	0.46000000834465	0.200000002980232
chr12	40757330	40757330	1	*	0.349999994039536	0.159999996423721	0.319999992847443	0.0799999982118607		0.119999997317791	0.910000026226044		0.25			
chr12	40757533	40757533	1	*	0.300000011920929		0.0900000035762787	0.639999985694885	0.159999996423721	0.349999994039536	0.550000011920929	0.379999995231628		0.129999995231628	0.0900000035762787	0.400000005960465
chr12	40758045	40758045	1	*	0.25	0.25	0.419999986886978	0.400000005960465	1.30999994277954	0.349999994039536		0.569999992847443		0.129999995231628	0.280000001192093	0.5
chr12	40758291	40758291	1	*	0.349999994039536		0.230000004172325	0.0799999982118607	0.159999996423721	0.119999997317791	0.550000011920929		0.119999997317791	0.129999995231628		0.200000002980232
chr12	40758652	40758652	1	*	0.349999994039536	0.28999999165535	0.140000000596046	0.159999996423721	0.330000013113022	0.119999997317791	0.180000007152557	0.379999995231628	0.119999997317791		0.550000011920929	0.709999978542328
chr12	40759595	40759595	1	*	0.400000005960465		0.370000004768372	0.0799999982118607			0.360000014305115	0.189999997615814				0.810000002384186
chr12	40759848	40759848	1	*	0.25	0.119999997317791	0.370000004768372	0.239999994635582	0.819999992847443	0.349999994039536	0.910000026226044	0.569999992847443	0.370000004768372	0.270000010728836		0.200000002980232
chr12	40759980	40759980	1	*	0.150000005960464	0.25	0.689999997615814	0.159999996423721		0.699999988079071	0.550000011920929	0.189999997615814	0.25	0.670000016689301	0.0900000035762787	0.709999978542328
chr12	40760631	40760631	1	*	0.150000005960464		0.319999992847443	0.159999996423721				0.189999997615814	0.370000004768372	0.129999995231628		
chr12	40760764	40760764	1	*	0.200000002980232	0.209999993443489	0.230000004172325		0.159999996423721	0.119999997317791	0.550000011920929		0.370000004768372		0.0900000035762787	0.200000002980232
chr12	40761007	40761007	1	*	0.100000001490116		0.319999992847443	0.239999994635582	0.330000013113022	0.469999998807907	0.730000019073486	0.759999990463257	0.5	0.129999995231628		0.100000001490116
chr12	40761315	40761315	1	*	0.0500000007450581	0.0799999982118607		0.159999996423721	0.819999992847443	0.119999997317791	0.180000007152557				0.180000007152557	0.200000002980232
chr12	40761358	40761358	1	*	0.0500000007450581	0.0799999982118607	0.0900000035762787	0.159999996423721		0.699999988079071			0.75		0.180000007152557	0.100000001490116
chr12	40761663	40761663	1	*	0.0500000007450581	0.0799999982118607	0.319999992847443		0.159999996423721	0.230000004172325	0.360000014305115	0.379999995231628	0.5			0.100000001490116
chr12	40762303	40762303	1	*	0.100000001490116		0.180000007152557	0.0799999982118607	0.159999996423721	0.119999997317791			0.370000004768372		0.180000007152557	0.200000002980232
chr12	40762546	40762546	1	*	0.0500000007450581	0.119999997317791	0.370000004768372	0.479999989271164			0.360000014305115	0.189999997615814	0.119999997317791	0.270000010728836	0.0900000035762787	
chr12	40763013	40763013	1	*	0.150000005960464	0.159999996423721	0.319999992847443			0.119999997317791	0.180000007152557		0.370000004768372	0.129999995231628	0.180000007152557	0.100000001490116
