snp	V.df1	z.df1	r.df1	lABF.df1	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4	Colocalized
rs7960431	0.00022201	-0.550335570469799	0.994480385241812	-2.44912484635756	0.000734269000075626	-0.0786870062118848	0.973403785041335	-1.81047969873986	-4.25960454509742	3.27393318727746e-40	FALSE
rs79606506	0.00051076	-0.0663716814159292	0.987391991658513	-2.18453671248481	0.00108959978790723	0.77680531601825	0.961034728863525	-1.33258534569939	-3.5171220581842	6.87900870914683e-40	FALSE
rs7960662	9.409e-05	-1.54639175257732	0.997653270095418	-1.83450839853665	0.000254283895481806	-2.75728529241642	0.990626529414738	1.43074368517967	-0.403764713356984	1.54753248523499e-38	FALSE
rs7960771	0.00013924	4.49152542372881	0.996531075326788	7.21995430587077	0.000352885890839527	-2.89493304022685	0.987038949703285	1.96310444790444	9.18305875377521	2.25498836340009e-34	FALSE
rs7960811	8.836e-05	0.74468085106383	0.997795868925543	-2.78204732414452	0.000255991241265514	7.10615774323517	0.99056418670521	22.6788750972874	19.8968277731429	1.01408666198358e-29	FALSE
rs7960814	0.00010609	-2.11650485436893	0.997354765822348	-0.733626227510998	0.000275113346050012	-0.621155301868411	0.989866490197941	-2.10499174368641	-2.8386179711974	1.35580253069726e-39	FALSE
rs7960976	0.00017956	-3.02238805970149	0.995531061066871	1.84170115708991	0.000575432036934435	-2.85867322915227	0.979036465105172	2.06786378746639	3.9095649445563	1.15583287656779e-36	FALSE
rs7961070	0.00020449	-1.51748251748252	0.994913752170467	-1.49508703396727	0.000491588995349746	0.265190390999905	0.98203607616051	-1.97516357489912	-3.47025060886639	7.20911363266307e-40	FALSE
rs7961129	0.00010816	1.06730769230769	0.997303291898706	-2.38982485248798	0.000288046362570433	1.79152011170135	0.989395168047727	-0.685468952301421	-3.0752938047894	1.07006320732152e-39	FALSE
rs7961216	0.00091809	0.584158415841584	0.97756273569954	-1.73172378922091	0.00191767685782453	0.241517227774977	0.933394187580748	-1.32725900773029	-3.0589827969512	1.08766013838839e-39	FALSE
rs7961346	0.00020736	1.67361111111111	0.99484273526041	-1.24041007162725	0.000499894528999854	0.218584632643005	0.981738113223399	-1.97801618911281	-3.21842626074005	9.27358796594866e-40	FALSE
rs7961376	0.00022201	-1.02684563758389	0.994480385241812	-2.07542759786065	0.000687773308083606	-0.158774059559711	0.975045895682406	-1.83306841983674	-3.90849601769739	4.65108534122063e-40	FALSE
rs7961659	0.00010404	-0.637254901960784	0.997405747650361	-2.77470830775852	0.00025552228117892	1.44144970763072	0.990581309720462	-1.30342595852619	-4.0781342662847	3.92537681516878e-40	FALSE
rs7962116	0.00017424	2.41666666666667	0.995662892440529	0.18720012543666	0.000274988584271234	-2.20485794835884	0.989871039119093	0.109900556050535	0.297100681487194	3.11904577056636e-38	FALSE
rs7962260	0.00010404	-0.96078431372549	0.997405747650361	-2.51687259473414	0.000418798988781423	2.02386319211387	0.984655193691065	-0.0719043303138709	-2.58877692504801	1.74060821105675e-39	FALSE
rs7962283	0.00014884	-3.28688524590164	0.996292794511622	2.58304323824523	0.000362588987464429	1.46017489548595	0.986687311703581	-1.10765554568698	1.47538769255826	1.01331692111602e-37	FALSE
rs7962370	0.00020736	-0.611111111111111	0.99484273526041	-2.4479090773372	0.000554776355783019	0.446854463688227	0.979773750786122	-1.85256694791488	-4.30047602525208	3.14282033148025e-40	FALSE
rs7962501	0.00010609	-1.49514563106796	0.997354765822348	-1.85272426996073	0.000282828275193457	1.32266858975552	0.989585278488421	-1.41665140145543	-3.26937567141616	8.81293867267894e-40	FALSE
rs79626542	0.00021904	0.675675675675676	0.994553823263808	-2.379395099319	0.000689701398221605	-0.158591452718314	0.974977690294931	-1.83173277865817	-4.21112787797717	3.43655232873636e-40	FALSE
rs7962710	9.025e-05	5.17894736842105	0.997748829204108	10.332405616177	0.000255729838817172	-3.81532530592731	0.990573731150449	4.87761841287474	15.2100240290518	9.34592016304079e-32	FALSE
rs7962990	0.00023104	-3.65789473684211	0.994257170582714	4.07177523719296	0.000599928630397559	-1.22310358271894	0.978163518592018	-1.18042893300786	2.8913463041851	4.17530597055763e-37	FALSE
rs7963005	0.00022801	0.986754966887417	0.994332058682495	-2.10238136866868	0.000577119295307065	-0.663628399037651	0.978976288976675	-1.71548031397013	-3.81786168263881	5.09232718903649e-40	FALSE
rs7963645	0.00010201	1.14851485148515	0.997456237231002	-2.3291899838662	0.000371014388724159	2.0060500788458	0.986382180259032	-0.163470241474337	-2.49266022534054	1.91621387373379e-39	FALSE
rs7963646	0.00020164	-2.78169014084507	0.994984284223231	1.20190514667888	0.000961633261219955	-2.06667064371045	0.965452855361082	0.379070955924743	1.58097610260362	1.12616430741208e-37	FALSE
rs7963697	0.00017424	-2.25	0.995662892440529	-0.200002110512434	0.000275360268854792	-2.22550787116547	0.989857487304563	0.155815535781815	-0.0441865747306189	2.21718828765739e-38	FALSE
rs7963790	0.00011664	-2.63888888888889	0.99709247833318	0.551516568604221	0.00027297809329635	1.01576589872966	0.989944349105251	-1.78910769325007	-1.23759112464585	6.7222330546564e-39	FALSE
rs7963916	0.00033124	-1.14285714285714	0.991787011755651	-1.75332158245575	0.00104400437252781	0.586202882625082	0.962604295159268	-1.47770801714021	-3.23102959959596	9.1574432374934e-40	FALSE
rs7964039	0.00039601	0.678391959798995	0.990196804090305	-2.08467138315175	0.000507657707911339	0.834384566451469	0.981459770828174	-1.65226120819456	-3.73693259134631	5.52157985761405e-40	FALSE
rs7964073	9.801e-05	-0.686868686868687	0.997555739050392	-2.77168852664031	0.000280631325237882	-0.503616624766987	0.989665341765469	-2.16062181335706	-4.93231033999737	1.6707728048393e-40	FALSE
rs7964129	0.00017424	1.73484848484848	0.995662892440529	-1.22195086902979	0.000338804855235177	0.460543654065261	0.987549689212211	-2.08827497641009	-3.31022584543988	8.46018271866449e-40	FALSE
rs7964150	9.025e-05	2.33684210526316	0.997748829204108	-0.323883541383533	0.000241950631700447	-3.17731223085092	0.991077104349403	2.64304941359144	2.31916587220791	2.35609882263621e-37	FALSE
rs79641772	0.00086436	-5.3265306122449	0.978848072011895	11.9578915788729	0.00273307698623746	0.2365149204227	0.907687631622273	-1.16590086345552	10.7919907154174	1.12692386941307e-33	FALSE
rs7964435	0.00017689	-1.69924812030075	0.995597220193001	-1.27539388489224	0.000349973276429646	0.434970995349233	0.987144551096445	-2.08360999973624	-3.35900388462848	8.05741457032347e-40	FALSE
rs7964813	0.00012769	2.43362831858407	0.996817908033082	0.0767421285967531	0.000325742465589375	-1.46977137372732	0.988023953775223	-1.14524493506933	-1.06850280647258	7.96063457621688e-39	FALSE
rs7965653	8.836e-05	-1.04255319148936	0.997795868925543	-2.51645023454369	0.000261435911931366	3.41644754681938	0.990365430214231	3.45863020776168	0.942179973217985	5.9453321793944e-38	FALSE
rs7966222	9.409e-05	-1.65979381443299	0.997653270095418	-1.65314099302084	0.000311837076450284	1.11335999620689	0.988529326488561	-1.62130492865078	-3.27444592167163	8.76836795594948e-40	FALSE
rs7966456	0.00010404	-1.46078431372549	0.997405747650361	-1.91305097789678	0.000251487110013073	1.41441674647228	0.990728669319845	-1.34940080997996	-3.26245178787674	8.87417016894264e-40	FALSE
rs7966550	0.00020736	3.5	0.99484273526041	3.45973728883881	0.000697472047351075	-1.48922562647909	0.974702903506667	-0.757688204529567	2.70204908430925	3.45523482665114e-37	FALSE
rs7966622	0.00033124	-4.58241758241758	0.991787011755651	8.01202580119534	0.00183445506483469	0.670020570144047	0.936099989567706	-1.16509733298618	6.84692846820916	2.18059902249057e-35	FALSE
rs7966741	0.00019881	1.14893617021277	0.995054331210302	-1.99785865282728	0.000839885830689839	1.24431384903315	0.969694138407145	-0.997510128854026	-2.9953687816813	1.15909872520831e-39	FALSE
rs7966841	0.00024025	1.76129032258065	0.994029609656998	-1.01866018870294	0.000989456819447406	1.07249158976171	0.964488776569101	-1.11425731772595	-2.13291750642889	2.74585916129089e-39	FALSE
rs7966877	9.025e-05	0.873684210526316	0.997748829204108	-2.66734955878565	0.000236754452232267	3.51205162692298	0.991267060723604	3.74306842692112	1.07571886813547	6.79471632364051e-38	FALSE
rs7967347	0.00098596	0.407643312101911	0.975943957394191	-1.78259672936804	0.00180276245960073	-0.88859173788337	0.937134544937564	-1.01340072999228	-2.79599745936032	1.41483662408884e-39	FALSE
rs7967369	0.00019881	0.914893617021277	0.995054331210302	-2.2381762108629	0.000746363195326358	0.747320495623547	0.972977554624711	-1.53384561717335	-3.77202182803626	5.33119165768649e-40	FALSE
rs7967427	0.00066564	1.32558139534884	0.983631390038371	-1.19199306737648	0.000816827489022139	-1.17822199429903	0.970501616435767	-1.08808130413723	-2.28007437151371	2.37011185981616e-39	FALSE
rs7967517	0.00021025	1.62758620689655	0.994771233702849	-1.30919712607798	0.000577415838800542	-1.16320717484598	0.978965713506982	-1.26850550591332	-2.5777026319913	1.75999134564412e-39	FALSE
rs7967822	0.00011449	4.91588785046729	0.997145919093076	9.11898818028589	0.000384809637574325	-0.00673636783990944	0.985882983521857	-2.13016481439248	6.98882336589341	2.51304337258653e-35	FALSE
rs7967956	0.00010609	-1.0873786407767	0.997354765822348	-2.37786553887238	0.000414635970265702	1.6086338145064	0.984805409124182	-0.819216056652909	-3.19708159552529	9.47365720607995e-40	FALSE
rs79680998	0.00019881	-5.24113475177305	0.995054331210302	11.0121976961144	0.000837525125189461	-0.742608044128801	0.969776745998423	-1.48217203100376	9.53002566511061	3.19028968788219e-34	FALSE
rs7968185	0.00073984	4.16911764705882	0.981839889405555	6.52868170749357	0.00194966152405977	-0.385345478461419	0.932358422121583	-1.27754273235978	5.2511389751338	4.42112955969758e-36	FALSE
rs7968509	0.00010404	-1.13725490196078	0.997405747650361	-2.33223173833519	0.00040039468889514	1.94657085575617	0.985319628263632	-0.243865896406479	-2.57609763474167	1.7628183950096e-39	FALSE
rs7968721	1e-04	0.86	0.997506234413965	-2.62810290816699	0.000248727419250153	-0.664722708611929	0.990829475156519	-2.12697826707719	-4.75508117524418	1.99474344192154e-40	FALSE
rs7968835	0.00010816	1.45192307692308	0.997303291898706	-1.90666386417906	0.000276927019997512	0.17526119873067	0.989800366815983	-2.2775001654087	-4.18416402958776	3.53047558037018e-40	FALSE
rs7968837	0.00013689	3.54700854700855	0.99658942185107	3.42874338616998	0.000351038288215862	1.50307825015441	0.987105934807074	-1.06043737614516	2.36830601002482	2.47476971641319e-37	FALSE
rs7969011	0.00066564	-1.37209302325581	0.983631390038371	-1.13028336416152	0.000829991861288795	-1.30956433676129	0.970040449807229	-0.922163887366897	-2.05244725152842	2.97595284649383e-39	FALSE
rs7969112	0.00013456	4.74137931034483	0.996647278554941	8.35366171142211	0.000395371156791055	0.5830416541098	0.985501144325166	-1.94933834349589	6.40432336792622	1.4007313873336e-35	FALSE
rs7969238	0.00021904	0.641891891891892	0.994553823263808	-2.40153009698341	0.000723613057066135	-0.342368665100062	0.973779637347278	-1.76353806036019	-4.1650681573436	3.59854090606012e-40	FALSE
rs7969282	0.00017689	-1.78195488721805	0.995597220193001	-1.13206818410523	0.000457340854006603	0.437794782890969	0.983266649123322	-1.9509472030661	-3.08301538717133	1.06183244426489e-39	FALSE
rs7969495	0.000196	5.20714285714286	0.995123892924669	10.8293581087803	0.000841916604295089	-0.744551725570446	0.969623087301783	-1.47827740011102	9.35108070866928	2.66756685715563e-34	FALSE
rs7969677	0.00014641	-3.16528925619835	0.996353098570956	2.18432008500436	0.000639908656139317	-1.62820067912255	0.976742152103764	-0.585866317149362	1.598453767855	1.14602004068518e-37	FALSE
rs7969928	0.00010816	-1.46153846153846	0.997303291898706	-1.89269461041402	0.000276884086855165	0.132478814324361	0.989801931981224	-2.28409266644677	-4.17678727686079	3.55661532039849e-40	FALSE
rs7970063	0.00012769	-4.70796460176991	0.996817908033082	8.17209169818533	0.000412860756105757	1.38673610059253	0.984869478643836	-1.14855041662016	7.02354128156517	2.60182320864158e-35	FALSE
rs79701217	0.00132496	-1.08241758241758	0.96793802099264	-1.15301064469813	0.00201136385823121	0.424422188405433	0.930366784601253	-1.24846136093093	-2.40147200562906	2.09916473034592e-39	FALSE
rs7970326	1e-04	8.65	0.997506234413965	34.3209743985662	0.000313676889686867	0.0171170522977603	0.98846243127028	-2.23092855452588	32.0900458440403	2.00226887067359e-24	FALSE
rs7970381	0.00012544	-0.616071428571429	0.996873803751436	-2.69479039672253	0.000299349618000837	-0.242847651278804	0.98898360722141	-2.22502278637017	-4.9198131830927	1.69178372969113e-40	FALSE
rs7970447	0.00010609	-1.29126213592233	0.997354765822348	-2.13602416503149	0.000267383700270136	-1.93883849202921	0.990148398661538	-0.44902983438237	-2.58505399941386	1.74710044353545e-39	FALSE
rs79705790	0.00198025	-1.54157303370787	0.952829008879175	-0.394814066019814	0.00361646383376559	0.850020199072247	0.881389386231244	-0.747537603420785	-1.1423516694406	7.39393340865354e-39	FALSE
rs7970812	1e-04	1.95	0.997506234413965	-1.10047198547372	0.000281240526578584	-6.29427086770471	0.989643139390107	17.318711565935	16.2182395804613	2.56144194654881e-31	FALSE
rs7970819	0.00024025	-1.70967741935484	0.994029609656998	-1.10769876185515	0.000978278421866721	1.05944580186807	0.964875873553435	-1.13293291315799	-2.24063167501314	2.46546356532332e-39	FALSE
rs7970944	0.00024025	-1.76774193548387	0.994029609656998	-1.00734418045149	0.000739401939832075	0.998151676613445	0.973222841493462	-1.32528877208475	-2.33263295253624	2.24875914110362e-39	FALSE
rs7971056	0.00010816	-1.04807692307692	0.997303291898706	-2.41011023749331	0.000288028101056791	1.80041992360353	0.989395833241607	-0.669684948065851	-3.07979518555916	1.06525727016918e-39	FALSE
rs7971126	0.00018225	-1.05185185185185	0.995464415257981	-2.14721354089721	0.000317702008823694	1.63187628980567	0.988316110360693	-0.908819274572434	-3.05603281546965	1.09087345293376e-39	FALSE
rs7971217	0.00022201	-1.61073825503356	0.994480385241812	-1.30964500131539	0.0007361456836559	-0.617402004188243	0.973337621429446	-1.62673990988515	-2.93638491120054	1.22952339749324e-39	FALSE
rs7971218	0.00015625	-3.176	0.996108949416343	2.2493254906263	0.000315251806364843	2.02142232270675	0.988405174826445	-0.209213176742872	2.04011231388343	1.78238731100788e-37	FALSE
rs7971290	0.00019044	0.521739130434783	0.995261559714201	-2.54056269490428	0.00058018108407233	0.394876891688155	0.978867109063423	-1.85214604238736	-4.39270873729164	2.86591559776648e-40	FALSE
rs7971515	0.00016641	1.67441860465116	0.995856985974101	-1.34713487136502	0.000401490094157139	1.5956435318983	0.985280056695576	-0.854975932172451	-2.20211080353748	2.56228828418179e-39	FALSE
rs7971935	0.00023409	-4.05228758169935	0.994181799563504	5.5893647527267	0.000971267198992355	-0.414607457610758	0.96511882395249	-1.59495233546107	3.99441241726563	1.2581830570813e-36	FALSE
rs79721704	4e-04	-0.82	0.99009900990099	-1.97468897129192	0.000898706880630146	0.879968059878377	0.967640362151483	-1.34077853813903	-3.31546750943095	8.41595330268564e-40	FALSE
rs7972278	0.00015129	-0.520325203252033	0.99623200151228	-2.65574657402331	0.000470462078316267	-1.15967154784239	0.982794825001518	-1.37042257218575	-4.02616914620906	4.13475249495371e-40	FALSE
rs7972371	0.00014641	-1.26446280991736	0.996353098570956	-2.01042105261695	0.000353194161050368	-1.47294115914855	0.987027774206593	-1.10176649601589	-3.11218754863284	1.03130395278337e-39	FALSE
rs7972395	9.025e-05	-0.821052631578947	0.997748829204108	-2.71184749825985	0.000236360897452917	3.50237444316891	0.991281450844945	3.70868855787836	0.996841059618514	6.27935639531725e-38	FALSE
rs7972511	0.00013924	-1	0.996531075326788	-2.33368977508457	0.000388679134160401	2.07118408471544	0.985743052123625	-0.0109334565611676	-2.34462323164574	2.22195689565885e-39	FALSE
rs7972535	9.216e-05	-3.11458333333333	0.997701296213524	1.80146029043589	0.000285651242330106	0.434459873377846	0.989482420330688	-2.18396851789395	-0.382508227458057	1.58077969525716e-38	FALSE
rs79725531	0.00040401	-0.606965174129353	0.990000744975561	-2.1202608782427	0.000948447834804415	1.002412298242	0.965910400244908	-1.20409339237833	-3.32435427062104	8.341494076211e-40	FALSE
rs7972711	9.409e-05	2.14432989690722	0.997653270095418	-0.733686180433703	0.00022498043851071	-0.316427350440896	0.991697752076074	-2.34596698581757	-3.07965316625127	1.06540856801278e-39	FALSE
rs7972764	0.000225	-0.986666666666667	0.994406463642014	-2.10903891416997	0.000687959814753527	-0.15832249122885	0.975039297669562	-1.83300612582704	-3.94204503999701	4.49763443199666e-40	FALSE
rs7972838	0.00066564	-1.32945736434109	0.983631390038371	-1.18693186686136	0.000829807945312984	-1.31003579896287	0.970046889625888	-0.921666827588249	-2.10859869444961	2.81345377300147e-39	FALSE
rs79732291	0.00099225	-3.4031746031746	0.975794205002165	3.79004619800333	0.000911363187609474	-0.431232016203723	0.967199595536584	-1.61872648919034	2.17131970881299	2.03228555038289e-37	FALSE
rs7973254	1e-04	8.65	0.997506234413965	34.3209743985662	0.000313660542565637	0.019604799848978	0.988463025608268	-2.23090916137091	32.0900652371953	2.00230770136062e-24	FALSE
rs7973479	8.836e-05	-6.19148936170213	0.997795868925543	16.0663121229017	0.00027892529207894	-0.402043736733535	0.989727523536579	-2.20915420835779	13.8571579145439	2.41590458750789e-32	FALSE
rs7973509	0.00011236	2.64150943396226	0.997198868378724	0.540147599449646	0.000425265329881905	1.76543837822882	0.984421957635236	-0.546836723146269	-0.00668912369662333	2.30190561254859e-38	FALSE
rs7973643	0.00010816	-0.711538461538462	0.997303291898706	-2.70540089876417	0.000275288767977682	1.56614046064033	0.989860094235155	-1.08167587576613	-3.7870767745303	5.25153199310017e-40	FALSE
rs7973726	0.00010404	-1.18627450980392	0.997405747650361	-2.27543022877321	0.000275553633656626	0.560826110069355	0.989850437269375	-2.13949551501354	-4.41492574378676	2.80294562458735e-40	FALSE
rs7974084	0.000225	-0.38	0.994406463642014	-2.52127563815312	0.000358005419314918	0.00573548974187509	0.986853387935754	-2.16577936393943	-4.68705500209255	2.1351600626851e-40	FALSE
rs79741269	0.001089	-0.157575757575758	0.973496556255932	-1.8031542830616	0.00955172110685238	0.0326803392988755	0.737773625929007	-0.668879589746705	-2.4720338728083	1.95614881689039e-39	FALSE
rs7974169	0.00011236	2.63207547169811	0.997198868378724	0.515341878222177	0.000425315447741729	1.76464477735041	0.984420150353272	-0.548160450853299	-0.0328185726311228	2.24253709844547e-38	FALSE
rs7974495	0.00023104	-0.388157894736842	0.994257170582714	-2.50500098065805	0.000460500155662099	0.270977128625324	0.9831530028695	-2.005695648576	-4.51069662923405	2.54695871739787e-40	FALSE
rs7974522	0.00028224	3.5952380952381	0.99299343829936	3.93713190235592	0.000846900125102893	-0.326618544277883	0.969448771924979	-1.69246495844315	2.24466694391277	2.1869508805571e-37	FALSE
rs7974699	0.00151321	3.44215938303342	0.963548711361998	4.05239553542598	0.00209488542400894	-0.442314102230023	0.927684377574522	-1.22261064316527	2.82978489226071	3.92602015692077e-37	FALSE
rs7974762	0.000729	0.0444444444444444	0.98210120552923	-2.01054098170325	0.00547589294616378	-0.658817204192451	0.830727908427666	-0.707839308944868	-2.71838029064811	1.52902646138824e-39	FALSE
rs7974928	0.00016641	-1.82170542635659	0.995856985974101	-1.09073506027158	0.000443058532133682	1.59771539703974	0.983780740183363	-0.805132095277923	-1.8958671555495	3.48039004092756e-39	FALSE
rs7974939	0.00014641	1.34710743801653	0.996353098570956	-1.90289848614321	0.000424798976330963	-1.06865586619306	0.984438774959646	-1.5193594932582	-3.42225797940141	7.56353472678671e-40	FALSE
rs7974972	0.00012544	-0.0892857142857143	0.996873803751436	-2.87999562628589	0.000485082302199088	0.673654946821345	0.982269631659237	-1.79335581634876	-4.67335144263465	2.16462075268704e-40	FALSE
rs7975124	1e-04	-0.85	0.997506234413965	-2.63663158647123	0.000250809709957645	-0.641825199843359	0.990753411453318	-2.13768502498098	-4.77431661145221	1.95674035641745e-40	FALSE
rs7975149	0.00010816	0.673076923076923	0.997303291898706	-2.73195631186207	0.000256997884870405	1.41281049622369	0.990527433393342	-1.34111472276793	-4.07307103462999	3.94530230844217e-40	FALSE
rs7975409	0.00010201	-0.782178217821782	0.997456237231002	-2.68193220284579	0.000229548739732303	3.94524046675721	0.991530599992926	5.33090058845642	2.64896838561062	3.27661121909797e-37	FALSE
rs7975693	0.00019321	-1.24460431654676	0.995192969160712	-1.89804102621087	0.000895606237558544	1.26112527422521	0.967748405945454	-0.947522489370095	-2.84556351558096	1.34641837081918e-39	FALSE
rs7975790	0.00014641	-1.58677685950413	0.996353098570956	-1.55259949188776	0.000339721628490443	1.35885030809973	0.987516420435801	-1.27995879018863	-2.8325582820764	1.36404321531989e-39	FALSE
rs7976275	0.00024025	-1.8	0.994029609656998	-0.950143517169457	0.000737638861848706	1.04134077921192	0.973284984956231	-1.28355420184371	-2.23369771901316	2.4826183878639e-39	FALSE
rs7976480	0.00019044	-3.34782608695652	0.995261559714201	2.90139205268234	0.000577711327838786	-2.82647535947822	0.97895517586902	1.97986800185037	4.88126005453271	3.05419574487697e-36	FALSE
rs7976574	0.00018496	-0.669117647058824	0.995397282963576	-2.46772539269277	0.000274856697510008	1.5640363944399	0.989875847868658	-1.08569368353739	-3.55341907623016	6.63379832960225e-40	FALSE
rs7976715	8.836e-05	3.53191489361702	0.997795868925543	3.16475281724944	0.000236581006493771	0.948401920277519	0.991273402623359	-1.92488141212478	1.23987140512466	8.00685328765572e-38	FALSE
rs7976812	0.00018769	3.24817518248175	0.995329664382302	2.56742131687706	0.000483263751550097	0.341629291282687	0.982334927770157	-1.96075851867286	0.606662798204203	4.25072360732952e-38	FALSE
rs7976837	9.604e-05	1.55102040816327	0.997604750992866	-1.8171829712254	0.000359860977175162	1.58535415160581	0.986786148851058	-0.92317644380098	-2.74035941502638	1.49578643013375e-39	FALSE
rs7977137	0.00012996	-4.66666666666667	0.996761521815621	7.98729958192057	0.000516119792851358	1.49710470472994	0.981156549461373	-0.886250814841264	7.10104876707931	2.81150497673788e-35	FALSE
rs7977934	0.00035721	-2.71957671957672	0.991148793486963	1.30171582345254	0.000567036345172525	0.0929413242474524	0.979336007768308	-1.93545150339487	-0.633735679942333	1.22960225951871e-38	FALSE
rs7977943	9.409e-05	-2.17525773195876	0.997653270095418	-0.667045189865633	0.000224660393520925	-0.320411185051939	0.991709464490482	-2.34541426066511	-3.01245945053074	1.13945727359316e-39	FALSE
rs7977973	0.00010201	-0.376237623762376	0.997456237231002	-2.91645811059979	0.000231916348284725	-0.163822108516703	0.991443992430043	-2.36725677159511	-5.2837148821949	1.17572118593947e-40	FALSE
rs7978336	0.00026244	2.2037037037037	0.993481766132405	-0.10424818481338	0.000805706077790998	-3.02132110713378	0.970891557073657	2.66297062816936	2.55872244335598	2.99386076772278e-37	FALSE
rs7978410	0.00027889	-6.31736526946108	0.993076025679953	17.3300044932077	0.000973391812254831	1.85305561488178	0.965045189691027	-0.0199562148897487	17.3100482783179	7.63222227761382e-31	FALSE
rs7978427	0.00066564	-1.1046511627907	0.983631390038371	-1.45605473921547	0.000815678987252787	-1.18095768758576	0.970541870878475	-1.08560421069873	-2.5416589499142	1.82458501815812e-39	FALSE
rs7978657	9.604e-05	1.87755102040816	0.997604750992866	-1.25875698816234	0.000225532645367727	-0.318049415456929	0.991677544081644	-2.34424215807612	-3.60299914623846	6.31291459295847e-40	FALSE
rs7978715	0.00012769	3.45132743362832	0.996817908033082	3.0617703029577	0.000496069732418457	-0.64401749512566	0.981875306220092	-1.80161940533983	1.26015089761788	8.17088583560903e-38	FALSE
rs7978804	0.00019321	2.1294964028777	0.995192969160712	-0.412359725761251	0.000813973455968854	1.17106859419602	0.970601655103561	-1.09786609435782	-1.51022582011907	5.11811242283858e-39	FALSE
rs7979108	0.00010816	0.615384615384615	0.997303291898706	-2.76902324264454	0.000278531816875094	2.25357732507577	0.989741866093056	0.223414677330394	-2.54560856531415	1.81739282162648e-39	FALSE
rs7979329	0.00016384	-1.6953125	0.99592070877685	-1.31973589019047	0.000417278368901378	1.35054724664021	0.984710057357097	-1.19223533093322	-2.51197122112369	1.8795648788958e-39	FALSE
rs7979341	1e-04	-3.25	0.997506234413965	2.27109908684548	0.000296524642409213	2.08122934868765	0.989086434809453	-0.116752713336408	2.15434637350907	1.9980819817722e-37	FALSE
rs7979420	0.00010816	0.759615384615385	0.997303291898706	-2.67013199074353	0.000273367429009175	-0.0732493613662314	0.989930151627849	-2.29644909513319	-4.96658108587672	1.614484209755e-40	FALSE
rs7979444	0.00016384	1.7109375	0.99592070877685	-1.29323311742272	0.000402956504947288	1.49776862026803	0.985227087510184	-1.00239470359115	-2.29562782101387	2.33353364081858e-39	FALSE
rs7979493	0.00011025	4.8952380952381	0.997251326032623	9.00042593947991	0.000288796665426181	-2.02428469972199	0.989367838289891	-0.244855457472031	8.75557048200788	1.47057950003663e-34	FALSE
rs7979550	0.00036481	-2.52879581151833	0.990962177203361	0.815338068924274	0.000672875751303366	1.3212346509003	0.975573212454898	-1.00452739318539	-0.189189324261114	1.91791202348283e-38	FALSE
rs79795676	0.001156	1.31176470588235	0.971911750413063	-0.950004755050528	0.00151148269485006	0.464690678582943	0.946751103774362	-1.36416960281573	-2.31417435786626	2.29065354095868e-39	FALSE
rs7979570	0.00010404	-0.901960784313725	0.997405747650361	-2.57151708494566	0.000237722520752084	-0.218944439262346	0.991231665590428	-2.3445460334865	-4.91606311843216	1.6981399387176e-40	FALSE
rs79797340	0.00020736	1.65277777777778	0.99484273526041	-1.27488125726018	0.000482329870189988	-0.224461939358241	0.982368462693307	-1.99428562921005	-3.26916688647023	8.81477887369961e-40	FALSE
rs7980080	9.409e-05	1.75257731958763	0.997653270095418	-1.49520661680582	0.000272379563620277	-0.255961512197656	0.989966175823182	-2.26846727954	-3.76367389634583	5.3758823594026e-40	FALSE
rs7980253	0.00022801	2.87417218543046	0.994332058682495	1.52055716934259	0.000514824413813708	-0.416225468452079	0.981202954552501	-1.90203420327105	-0.381477033928462	1.58241062580863e-38	FALSE
rs7980318	0.000484	-5.23181818181818	0.988044659618615	11.3090518213671	0.00134637385476675	-0.739209059644327	0.952290304713863	-1.26113031140864	10.0479215099585	5.35487611281292e-34	FALSE
rs7980466	0.00014641	0.619834710743802	0.996353098570956	-2.61554172418945	0.000322275446104922	0.324710293658019	0.988149909584301	-2.16561622096023	-4.78115794514969	1.94339932992118e-40	FALSE
rs7980595	0.00024964	-1.53164556962025	0.993797708501244	-1.37572424997715	0.000934581717641689	1.47709440606636	0.966392033714853	-0.642255194841539	-2.01797944481869	3.080315660665e-39	FALSE
rs7980599	1e-04	1.01	0.997506234413965	-2.48820265879043	0.000284409586318567	-0.527909537086342	0.989527658906769	-2.14162386022231	-4.62982651901274	2.26091612855572e-40	FALSE
rs7980704	0.00010404	0.558823529411765	0.997405747650361	-2.82149166078172	0.000247548945097899	-0.74134837634929	0.990872528648059	-2.07594280131932	-4.89743446210104	1.73007049230148e-40	FALSE
rs79807557	0.001156	1.30882352941176	0.971911750413063	-0.953750314607699	0.00152577320067736	0.456266161784497	0.946274703215531	-1.3634384851554	-2.31718879976309	2.28375889592799e-39	FALSE
rs7980857	0.00038025	1.6	0.990583267810378	-1.06468699314873	0.0019838124781707	1.29940816366599	0.931255039888915	-0.552481750236743	-1.61716874338547	4.59901789859946e-39	FALSE
rs7980964	0.00010404	-1	0.997405747650361	-2.47852558405938	0.000242419326670513	1.72725917683428	0.991059973879225	-0.880232197452495	-3.35875778151188	8.05939776918662e-40	FALSE
rs7980993	0.00011025	-0.8	0.997251326032623	-2.62919791430824	0.000242585715450038	1.72962639218696	0.991053892629263	-0.875846278458368	-3.5050441927666	6.962596213751e-40	FALSE
